"title","content","date","variant","images","verified","author","rating","product","url"
"Simplemente perfecto","Me encanta este espejo. La luz es genial, regulable en tono y potencia. La base es muy útil para dejar cosas y el espejo amplificador es demasiado! Por ahora, después de más de un mes de uso estoy súper contenta con la compra. Leer más","Revisado en España el 26 de noviembre de 2020","","","","Elisabeth P.","5,0 de 5 estrellas","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A04300948HWN8O101R5A&url=%2FAuxmir-Maquillaje-Aumento-aumentos-Giratorio%2Fdp%2FB07MMTJM4T%2Fref%3Dsr_1_73_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-73-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"pequeño pero efectivo","Buen espejo de 10 aumentos, para mi gusto es pequeño el diametro, pero muy efectivo. buenos materiales y precio razonable Leer más","Revisado en España el 25 de agosto de 2020","","","","A. Santander","5,0 de 5 estrellas","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A04300948HWN8O101R5A&url=%2FAuxmir-Maquillaje-Aumento-aumentos-Giratorio%2Fdp%2FB07MMTJM4T%2Fref%3Dsr_1_73_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-73-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"","J'ai commandé ce miroir pour installé sur ma coiffeuse pour me maquiller assise le matin, bien plus facile que de rester debout devant le miroir dans la salle de bain surtout quand il y a la queue derrière soit ! Reçu très rapidement et parfaitement protégé avec du papier bulles. Montage très rapide, quelques secondes et il était installé avec son pied. Ultra pratique, 2 faces, 1 coté grossissant x10, et l'autre côté vision normale, ce qui est géniale c'est que les 2 faces sont rotatives, on passe de l'une à l'autre d'un coup. Parfaitement stable sur son pied. De taille très correct, 30 cm en comptant le pied, le miroir en lui même mesure 13cm. La matière mélange plastique et chrome est génial, le miroir a trouvé sa place il ne dénote pas avec le reste de ma déco. Pour conclure 1 joli miroir pour un prix raisonnable. Excellent rapport qualité prix, à recommander à toute demoiselle désirant s'équiper d'un miroir pour pas cher. Si mon commentaire a pu vous aidez dans votre choix, merci de cliquer ""utile"" cela fait toujours plaisir de savoir que l'on a pu rendre service. 😉 Leer más","Revisado en Francia el 9 de octubre de 2019","","","","mariel","","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A04300948HWN8O101R5A&url=%2FAuxmir-Maquillaje-Aumento-aumentos-Giratorio%2Fdp%2FB07MMTJM4T%2Fref%3Dsr_1_73_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-73-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"","I love this mirror.  It’s really sturdy with a small, unobtrusive base.  I’d really recommend it. Leer más","Revisado en Reino Unido el 6 de octubre de 2020","","","","Lottie","","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A04300948HWN8O101R5A&url=%2FAuxmir-Maquillaje-Aumento-aumentos-Giratorio%2Fdp%2FB07MMTJM4T%2Fref%3Dsr_1_73_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-73-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"","Not the biggest mirror but absolutely fine. Pretty much as described. Only negative I would add is that the magnified side is x10 and until you get the mirror you don't realise how powerful that is. Unless you hold it really close to your face you end up with an inverted image. Better with a lower magnification, I would recommend. Leer más","Revisado en Reino Unido el 1 de octubre de 2020","","","","Amazon Customer","","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A04300948HWN8O101R5A&url=%2FAuxmir-Maquillaje-Aumento-aumentos-Giratorio%2Fdp%2FB07MMTJM4T%2Fref%3Dsr_1_73_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-73-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"","Once I had realised that the mirror had to be a maximum of 15cm (6”) away from you, on 10x magnification side, I was very impressed with overall appearance and how easy assembly was. Leer más","Revisado en Reino Unido el 27 de agosto de 2020","","","","Lilyanne Taylor","","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A04300948HWN8O101R5A&url=%2FAuxmir-Maquillaje-Aumento-aumentos-Giratorio%2Fdp%2FB07MMTJM4T%2Fref%3Dsr_1_73_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-73-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"","Arrived well packaged. Brought it to put contact lenses in as I've just started with them. The magnification is awful and blurred! Leer más","Revisado en Reino Unido el 23 de julio de 2020","","","","Donna Roberts","","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A04300948HWN8O101R5A&url=%2FAuxmir-Maquillaje-Aumento-aumentos-Giratorio%2Fdp%2FB07MMTJM4T%2Fref%3Dsr_1_73_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-73-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"Bonito diseño.","El espejo es bonito en el diseño. Las luces led aunque no son muy potentes sirven para salir de un apuro. El pie es firme y el espejo es estable. Me hubiese gustado que el espejo de aumentos viniese integrado en alguno de los espejos y no con ventosas de quita y pon. Las pilas vienen incluidas y es recargable. Leer más","Revisado en España el 11 de noviembre de 2019","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","","Arboji","5,0 de 5 estrellas","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03364632QMAQ9WXLEAYS&url=%2Fmaquillaje-pantalla-suplementario-ajustable-iluminaci%25C3%25B3n%2Fdp%2FB06XY28L4N%2Fref%3Dsr_1_74_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-74-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"No es lo que esperaba","Si buscais un espejo de aumento con iluminación, este no es el adecuado. Seguramente es fallo mio por no fijarme, pero con 12 pestañas abiertas buscando el mejor espejo de aumento con iluminación no me dejó ver lo que era esencial, NO ES DE AUMENTO, eso si, viene un espejo de 8 centímetro de diamentro en material plástico con aumento X10. No lo devuelvo por ser yo quien no se fijo lo suficiente. Por lo demás nada que objetar, es decorativo, buena calidad del material plastico, facil de montar y elegante, lastima que NO SEA DE AUMENTO. Gracias Leer más","Revisado en España el 19 de febrero de 2020","","","","Albert","2,0 de 5 estrellas","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03364632QMAQ9WXLEAYS&url=%2Fmaquillaje-pantalla-suplementario-ajustable-iluminaci%25C3%25B3n%2Fdp%2FB06XY28L4N%2Fref%3Dsr_1_74_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-74-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"Excelente espejo para maquillarte","Tenía mis dudas al comprarlo y ha superado con creces las expectativas!! Un espejo funcional, cómodo, grande pero con un tamaño adecuado para la cómoda o tocador, con luz propia ya sea por baterías o conectado a la corriente, con una parte más pequeña portable de aumento 10x perfecta para hacerse las cejas... Estoy más que encantada y lo recomiendo muchísimo tanto para uso personal como para regalo. Vino muy bien embalado y es súper fácil de armar! Leer más","Revisado en España el 12 de noviembre de 2019","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","","larylimia","5,0 de 5 estrellas","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03364632QMAQ9WXLEAYS&url=%2Fmaquillaje-pantalla-suplementario-ajustable-iluminaci%25C3%25B3n%2Fdp%2FB06XY28L4N%2Fref%3Dsr_1_74_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-74-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"No se sostiene","Al llegar todo parecía correcto, pero transcurridos unos pocos días comprobamos que el eje no sujeta el espejo y es imposible mantenerlo a la inclinación deseada. Siempre se coloca a 90º por su propio peso. Esto hace que no sea nada cómodo de utilizar. La peana no se puede quitar una vez colocada, así que ahí tenemos otro gran inconveniente. No recomendable, dado que es bastante caro para lo poco que ha llegado a servir. Leer más","Revisado en España el 9 de septiembre de 2017","","","","Alfonso M M","2,0 de 5 estrellas","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03364632QMAQ9WXLEAYS&url=%2Fmaquillaje-pantalla-suplementario-ajustable-iluminaci%25C3%25B3n%2Fdp%2FB06XY28L4N%2Fref%3Dsr_1_74_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-74-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"Precioso","Es precioso, lo compre para mi hija de 17 años y le ha encantado , es perfecto, justo lo que pone en la descripción y con 3 años de garantía Leer más","Revisado en España el 10 de mayo de 2020","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","","Cliente Amazon","5,0 de 5 estrellas","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03364632QMAQ9WXLEAYS&url=%2Fmaquillaje-pantalla-suplementario-ajustable-iluminaci%25C3%25B3n%2Fdp%2FB06XY28L4N%2Fref%3Dsr_1_74_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-74-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"Genial","A sido para regalo de cumpleaños para mi hija y la verdad que le a encantado tiene buenos espejos uno grande sin aumento y dos pequeños con un buen aumento y un tercero alargado con algo de aumento Muy buen regalo Leer más","Revisado en España el 17 de junio de 2020","","","","Blanca Esther","4,0 de 5 estrellas","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03364632QMAQ9WXLEAYS&url=%2Fmaquillaje-pantalla-suplementario-ajustable-iluminaci%25C3%25B3n%2Fdp%2FB06XY28L4N%2Fref%3Dsr_1_74_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-74-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"Un éxito - muy recomendable","Fue un regalo para mi hija adolescente y se lo lleva allí donde vamos, un éxito, buena apariencia, se puede desmontar el pie y así transportarlo fácilmente. Acierto total!!  Por ponerle una pega, sería perfecto si el pie se pudiera hacer más alto. Leer más","Revisado en España el 27 de septiembre de 2018","","","","imc+ecp","5,0 de 5 estrellas","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03364632QMAQ9WXLEAYS&url=%2Fmaquillaje-pantalla-suplementario-ajustable-iluminaci%25C3%25B3n%2Fdp%2FB06XY28L4N%2Fref%3Dsr_1_74_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-74-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"ideal para maquillarte","este espejo lo compré para maquillarme a diario, y es una maravilla. Es muy cómodo porque no ocupa nada, lo puedes plegar e incluso llevártelo de viaje, el espejo es muy nítido y te ves a la perfección, gracias a la luz regulable que tiene puedes verte mejor sobretodo sino cuentas con mucha mas luz a parte de esta. la luz va a pilas, pero también trae un cable que se puede conectar a la corriente o a un pc. Estoy encantada con él. Leer más","Revisado en España el 11 de diciembre de 2018","","","","lydia tabas","5,0 de 5 estrellas","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03364632QMAQ9WXLEAYS&url=%2Fmaquillaje-pantalla-suplementario-ajustable-iluminaci%25C3%25B3n%2Fdp%2FB06XY28L4N%2Fref%3Dsr_1_74_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-74-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"","Your browser does not support HTML5 video. Der Spiegel ist wirklich klasse. Entweder durch die mitgelieferten Batterien oder durch den USB Anschluss benutzbar. Die Helligkeit ist klasse. Ich nutze ihn meistens wenn die Rolladen noch unten sind und ich auf das Raumlicht angewiesen bin. Zusaetzlich wird ein kleiner 10 Fach Spiegel mitgeliefert. Es gibt einen Touch An/Ausschalter auf der Vorderseite des Spiegels und einen Knopf auf der Rückseite über dem USB Anschluss. Leer más","Revisado en Alemania el 28 de marzo de 2018","","","","GrobisHeaven","","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03364632QMAQ9WXLEAYS&url=%2Fmaquillaje-pantalla-suplementario-ajustable-iluminaci%25C3%25B3n%2Fdp%2FB06XY28L4N%2Fref%3Dsr_1_74_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-74-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"","Dieser beleuchtete Kosmetikspiegel ist jeden Cent wert ! Der Spiegel kam gut verpackt und sehr schnell bei mir an. Die für die Belichtung benötigten Batterien sind ebenfalls mit dabei und man kann das Batteriefach ohne Werkzeug öffnen. Die Beleuchtung lässt sich duch einen On-Knopf an der Rückseite, wie auch auf dem Spiegel selbst via Touch anschalten. Mittels Touch lässt sich die Helligkeit des Spiegels einstellen. Für jede Tageszeit ist also für Belichtung gesorgt. Der Spiegel ist zudem noch neigbar und die seitlichen Spiegel lassen sich ebenfalls individuell einstellen. Für Leute, die nicht so gut sehen oder einfach etwas genauer sehen möchten ist noch ein Spiegel mit 10-facher Vergrößerung dabei. Auf der Rückseite dieses kleineren Spiegels befinden sich zwei Saugnoppen, mit denen man den kleinen Spiegel überall befestigen kann. Ich persönlich benutze den kleinen Spiegel auch um die zwei Seitenteile des großen Spiegels nach Gebrauch zu verschließen. So kann ich den Spiegel einpachen und muss keine Angst haben, dass durch unanbsichtliche Öffnung der Teile Kratzer entstehen. Leer más","Revisado en Alemania el 13 de abril de 2019","","","","Unter Strom","","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03364632QMAQ9WXLEAYS&url=%2Fmaquillaje-pantalla-suplementario-ajustable-iluminaci%25C3%25B3n%2Fdp%2FB06XY28L4N%2Fref%3Dsr_1_74_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-74-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"","Your browser does not support HTML5 video. Der Spiegel ist Top und super Schön. Die 5x und 7x Spiegel sind gut und erleichtert das Schminken oder Augenbrauen Zupfen aber auch die Lashes aufs Auge zu Kleben. Die verschiedenen Lichtern sind super aber ich empfehle das Hellste Licht somit sieht man sämtliche Sachen und beim Schminken wird es Garantiert zum Top look. Leer más","Revisado en Alemania el 16 de febrero de 2020","","","","Katherine Wascher","","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03364632QMAQ9WXLEAYS&url=%2Fmaquillaje-pantalla-suplementario-ajustable-iluminaci%25C3%25B3n%2Fdp%2FB06XY28L4N%2Fref%3Dsr_1_74_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-74-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
"","This mirror is really lovely, it’s a great size and very sturdy feeling. There are two switches to turn the lights on, one at the back and one on the central mirror. The only reason for 2 stars is after owning for only 2 days the switch on the central mirror stopped working so I can only illuminate by the back switch. Minor issue but as it was quite expensive I’d have expected better Leer más","Revisado en Reino Unido el 11 de diciembre de 2018","","","","Blondemum","","","https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03364632QMAQ9WXLEAYS&url=%2Fmaquillaje-pantalla-suplementario-ajustable-iluminaci%25C3%25B3n%2Fdp%2FB06XY28L4N%2Fref%3Dsr_1_74_sspa%3F__mk_es_ES%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Despejo%2Baumento%26qid%3D1607758339%26sr%3D8-74-spons%26psc%3D1%26smid%3DA1MK3Z7KVRV6LD&qualifier=1607760676&id=2668430127967837&widgetName=sp_mtf
"
